id,commune,code_postal,niveau_prix,nombre_habitants_par_commune,annee_habitants,annee_consommation,consommation_totale,consommation_moyenne,gaz,created_at,updated_at
17080,Aix-Noulette,62160,1,3841,2011,2024,11224.22201,10.344905078341,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17081,Aix-Noulette,62160,1,3901,2016,2024,11224.22201,10.344905078341,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17082,Aix-Noulette,62160,1,3915,2022,2024,11224.22201,10.344905078341,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17083,Allouagne,62157,1,3037,2011,2024,8390.93502,12.4865104464286,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17084,Allouagne,62157,1,2939,2016,2024,8390.93502,12.4865104464286,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17085,Allouagne,62157,1,2837,2022,2024,8390.93502,12.4865104464286,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17086,Ambleteuse,62164,5,1909,2011,2024,4156.65148,9.51178828375286,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17087,Ambleteuse,62164,5,1812,2016,2024,4156.65148,9.51178828375286,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17088,Ambleteuse,62164,5,2010,2022,2024,4156.65148,9.51178828375286,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17089,Ames,62190,2,637,2011,2024,1125.87901,12.1062259139785,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17090,Ames,62190,2,644,2016,2024,1125.87901,12.1062259139785,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17091,Ames,62190,2,660,2022,2024,1125.87901,12.1062259139785,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17092,Amettes,62260,2,503,2011,2024,699.65837,12.4938994642857,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17093,Amettes,62260,2,487,2016,2024,699.65837,12.4938994642857,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17094,Amettes,62260,2,466,2022,2024,699.65837,12.4938994642857,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17095,Andres,62340,6,1528,2011,2024,1255.90349,10.2105974796748,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17096,Andres,62340,6,1569,2016,2024,1255.90349,10.2105974796748,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17097,Andres,62340,6,1534,2022,2024,1255.90349,10.2105974796748,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17098,Angres,62143,1,4033,2011,2024,13605.47091,9.85903689130435,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17099,Angres,62143,1,4439,2016,2024,13605.47091,9.85903689130435,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17100,Angres,62143,1,4719,2022,2024,13605.47091,9.85903689130435,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17101,Annay,62880,2,4246,2011,2024,11586.18329,9.75267953703704,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17102,Annay,62880,2,4298,2016,2024,11586.18329,9.75267953703704,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17103,Annay,62880,2,4544,2022,2024,11586.18329,9.75267953703704,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17104,Annequin,62149,5,2389,2011,2024,4992.19245,10.1467326219512,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17105,Annequin,62149,5,2239,2016,2024,4992.19245,10.1467326219512,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17106,Annequin,62149,5,2147,2022,2024,4992.19245,10.1467326219512,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17107,Annezin,62232,1,5756,2011,2024,16878.75692,10.180191145959,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17108,Annezin,62232,1,5892,2016,2024,16878.75692,10.180191145959,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17109,Annezin,62232,1,5819,2022,2024,16878.75692,10.180191145959,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17110,Anvin,62134,1,780,2011,2024,1532.26672,12.5595632786885,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17111,Anvin,62134,1,766,2016,2024,1532.26672,12.5595632786885,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17112,Anvin,62134,1,709,2022,2024,1532.26672,12.5595632786885,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17113,Anzin-Saint-Aubin,62223,1,2651,2011,2024,12159.12196,12.2202230753769,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17114,Anzin-Saint-Aubin,62223,1,2755,2016,2024,12159.12196,12.2202230753769,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17115,Anzin-Saint-Aubin,62223,1,2833,2022,2024,12159.12196,12.2202230753769,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17116,Ardres,62610,2,4245,2011,2024,7752.19059,10.0547219066148,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17117,Ardres,62610,2,4427,2016,2024,7752.19059,10.0547219066148,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17118,Ardres,62610,2,4393,2022,2024,7752.19059,10.0547219066148,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17119,Arleux-en-Gohelle,62580,1,820,2011,2024,2342.53475,11.2083002392344,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17120,Arleux-en-Gohelle,62580,1,841,2016,2024,2342.53475,11.2083002392344,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17121,Arleux-en-Gohelle,62580,1,933,2022,2024,2342.53475,11.2083002392344,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17122,Arques,62510,1,9979,2011,2024,865541.29,432770.645,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17123,Arques,62510,1,9852,2016,2024,865541.29,432770.645,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17124,Arques,62510,1,9526,2022,2024,865541.29,432770.645,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17125,Arras,62000,1,41322,2011,2024,56480.4,56480.4,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17126,Arras,62000,1,40883,2016,2024,56480.4,56480.4,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17127,Arras,62000,1,42621,2022,2024,56480.4,56480.4,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17128,Athies,62223,1,1005,2011,2024,2988.99648,10.4510366433566,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17129,Athies,62223,1,993,2016,2024,2988.99648,10.4510366433566,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17130,Athies,62223,1,1049,2022,2024,2988.99648,10.4510366433566,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17131,"Les Attaques",62730,3,1958,2011,2024,1701.15901,10.0068177058824,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17132,"Les Attaques",62730,3,1948,2016,2024,1701.15901,10.0068177058824,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17133,"Les Attaques",62730,3,2065,2022,2024,1701.15901,10.0068177058824,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17134,Attin,62170,4,697,2011,2024,1064.63175,10.3362305825243,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17135,Attin,62170,4,730,2016,2024,1064.63175,10.3362305825243,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17136,Attin,62170,4,864,2022,2024,1064.63175,10.3362305825243,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17137,Aubigny-en-Artois,62690,3,1380,2011,2024,3015.12079,12.06048316,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17138,Aubigny-en-Artois,62690,3,1465,2016,2024,3015.12079,12.06048316,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17139,Aubigny-en-Artois,62690,3,1484,2022,2024,3015.12079,12.06048316,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17140,Auchel,62260,1,10993,2011,2024,31430.19477,10.1289702771511,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17141,Auchel,62260,1,10443,2016,2024,31430.19477,10.1289702771511,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17142,Auchel,62260,1,10124,2022,2024,31430.19477,10.1289702771511,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17143,"Auchy-lès-Hesdin",62770,2,1682,2011,2024,3420.46464,10.9280020447284,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17144,"Auchy-lès-Hesdin",62770,2,1576,2016,2024,3420.46464,10.9280020447284,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17145,"Auchy-lès-Hesdin",62770,2,1517,2022,2024,3420.46464,10.9280020447284,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17146,Auchy-les-Mines,62138,1,4601,2011,2024,11741.04335,9.4229882423756,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17147,Auchy-les-Mines,62138,1,4667,2016,2024,11741.04335,9.4229882423756,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17148,Auchy-les-Mines,62138,1,4642,2022,2024,11741.04335,9.4229882423756,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17149,Audresselles,62164,5,701,2011,2024,2128.03925,10.1820059808612,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17150,Audresselles,62164,5,663,2016,2024,2128.03925,10.1820059808612,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17151,Audresselles,62164,5,616,2022,2024,2128.03925,10.1820059808612,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17152,Audruicq,62370,2,5048,2011,2024,5921.2338,9.67521862745098,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17153,Audruicq,62370,2,5396,2016,2024,5921.2338,9.67521862745098,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17154,Audruicq,62370,2,5349,2022,2024,5921.2338,9.67521862745098,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17155,Autingues,62610,2,293,2011,2024,251.65094,62.912735,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17156,Autingues,62610,2,287,2016,2024,251.65094,62.912735,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17157,Autingues,62610,2,291,2022,2024,251.65094,62.912735,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17158,"Auxi-le-Château",62390,4,2883,2011,2024,843.6,843.6,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17159,"Auxi-le-Château",62390,4,2674,2016,2024,843.6,843.6,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17160,"Auxi-le-Château",62390,4,2549,2022,2024,843.6,843.6,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17161,Avesnes-le-Comte,62810,3,2058,2011,2024,4752.94087,12.1558590025575,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17162,Avesnes-le-Comte,62810,3,1951,2016,2024,4752.94087,12.1558590025575,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17163,Avesnes-le-Comte,62810,3,1817,2022,2024,4752.94087,12.1558590025575,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17164,"Avesnes-lès-Bapaume",62450,1,139,2011,2024,204.24737,13.6164913333333,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17165,"Avesnes-lès-Bapaume",62450,1,159,2016,2024,204.24737,13.6164913333333,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17166,"Avesnes-lès-Bapaume",62450,1,170,2022,2024,204.24737,13.6164913333333,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17167,Avion,62210,1,17947,2011,2024,44591.95085,8.85287886638872,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17168,Avion,62210,1,17900,2016,2024,44591.95085,8.85287886638872,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17169,Avion,62210,1,17571,2022,2024,44591.95085,8.85287886638872,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17170,Bailleul-Sir-Berthoult,62580,1,1249,2011,2024,4272.89278,12.604403480826,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17171,Bailleul-Sir-Berthoult,62580,1,1402,2016,2024,4272.89278,12.604403480826,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17172,Bailleul-Sir-Berthoult,62580,1,1432,2022,2024,4272.89278,12.604403480826,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17173,Baincthun,62360,4,1345,2011,2024,2009.0884,12.4788099378882,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17174,Baincthun,62360,4,1290,2016,2024,2009.0884,12.4788099378882,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17175,Baincthun,62360,4,1321,2022,2024,2009.0884,12.4788099378882,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17176,Balinghem,62610,6,1165,2011,2024,964.91338,9.84605489795918,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17177,Balinghem,62610,6,1191,2016,2024,964.91338,9.84605489795918,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17178,Balinghem,62610,6,1225,2022,2024,964.91338,9.84605489795918,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17179,Bapaume,62450,1,4062,2011,2024,11630.95825,10.9108426360225,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17180,Bapaume,62450,1,3976,2016,2024,11630.95825,10.9108426360225,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17181,Bapaume,62450,1,3718,2022,2024,11630.95825,10.9108426360225,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17182,Baralle,62860,6,478,2011,2024,1121.10471,13.8407988888889,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17183,Baralle,62860,6,482,2016,2024,1121.10471,13.8407988888889,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17184,Baralle,62860,6,435,2022,2024,1121.10471,13.8407988888889,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17185,Barlin,62620,1,7514,2011,2024,25425.71406,9.76785019592777,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17186,Barlin,62620,1,7720,2016,2024,25425.71406,9.76785019592777,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17187,Barlin,62620,1,7330,2022,2024,25425.71406,9.76785019592777,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17188,"Beaumetz-lès-Cambrai",62124,4,607,2011,2024,1470.5673,14.5600722772277,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17189,"Beaumetz-lès-Cambrai",62124,4,587,2016,2024,1470.5673,14.5600722772277,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17190,"Beaumetz-lès-Cambrai",62124,4,536,2022,2024,1470.5673,14.5600722772277,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17191,"Beaumetz-lès-Loges",62123,5,953,2011,2024,1540.95161,11.499638880597,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17192,"Beaumetz-lès-Loges",62123,5,997,2016,2024,1540.95161,11.499638880597,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17193,"Beaumetz-lès-Loges",62123,5,1000,2022,2024,1540.95161,11.499638880597,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17194,Beaurains,62217,1,5053,2011,2024,20285.93628,9.91977324205379,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17195,Beaurains,62217,1,5697,2016,2024,20285.93628,9.91977324205379,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17196,Beaurains,62217,1,5530,2022,2024,20285.93628,9.91977324205379,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17197,Beaurainville,62990,1,1977,2011,2024,3407.40713,11.8312747569444,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17198,Beaurainville,62990,1,2099,2016,2024,3407.40713,11.8312747569444,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17199,Beaurainville,62990,1,2028,2022,2024,3407.40713,11.8312747569444,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17200,Bellonne,62490,3,232,2011,2024,532.49324,14.3917091891892,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17201,Bellonne,62490,3,216,2016,2024,532.49324,14.3917091891892,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17202,Bellonne,62490,3,213,2022,2024,532.49324,14.3917091891892,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17203,"Bénifontaine",62410,1,355,2011,2024,983.32774,12.4471865822785,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17204,"Bénifontaine",62410,1,355,2016,2024,983.32774,12.4471865822785,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17205,"Bénifontaine",62410,1,337,2022,2024,983.32774,12.4471865822785,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17206,Berck,62600,3,15171,2011,2024,43785.26526,8.54179969957081,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17207,Berck,62600,3,14368,2016,2024,43785.26526,8.54179969957081,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17208,Berck,62600,3,12967,2022,2024,43785.26526,8.54179969957081,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17209,Bergueneuse,62134,6,208,2011,2024,270.19422,10.0071933333333,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17210,Bergueneuse,62134,6,217,2016,2024,270.19422,10.0071933333333,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17211,Bergueneuse,62134,6,215,2022,2024,270.19422,10.0071933333333,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17212,Berles-Monchel,62690,6,484,2011,2024,,,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17213,Berles-Monchel,62690,6,490,2016,2024,,,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17214,Berles-Monchel,62690,6,487,2022,2024,,,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17215,Bertincourt,62124,6,925,2011,2024,1290.3026,11.5205589285714,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17216,Bertincourt,62124,6,921,2016,2024,1290.3026,11.5205589285714,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17217,Bertincourt,62124,6,918,2022,2024,1290.3026,11.5205589285714,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17218,"Béthune",62400,1,25430,2011,2024,8547.77,8547.77,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17219,"Béthune",62400,1,25186,2016,2024,8547.77,8547.77,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17220,"Béthune",62400,1,25342,2022,2024,8547.77,8547.77,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17221,Beugin,62150,6,449,2011,2024,919.93396,11.6447336708861,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17222,Beugin,62150,6,473,2016,2024,919.93396,11.6447336708861,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17223,Beugin,62150,6,465,2022,2024,919.93396,11.6447336708861,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17224,Beugny,62124,6,373,2011,2024,657.19518,11.1389013559322,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17225,Beugny,62124,6,386,2016,2024,657.19518,11.1389013559322,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17226,Beugny,62124,6,353,2022,2024,657.19518,11.1389013559322,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17227,Beutin,62170,4,484,2011,2024,383.33102,11.2744417647059,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17228,Beutin,62170,4,467,2016,2024,383.33102,11.2744417647059,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17229,Beutin,62170,4,434,2022,2024,383.33102,11.2744417647059,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17230,Beuvry,62660,1,8898,2011,2024,19552.97864,9.56135874816626,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17231,Beuvry,62660,1,9587,2016,2024,19552.97864,9.56135874816626,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17232,Beuvry,62660,1,9078,2022,2024,19552.97864,9.56135874816626,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17233,Biache-Saint-Vaast,62118,1,3960,2011,2024,10555.93432,10.3896991338583,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17234,Biache-Saint-Vaast,62118,1,4058,2016,2024,10555.93432,10.3896991338583,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17235,Biache-Saint-Vaast,62118,1,4519,2022,2024,10555.93432,10.3896991338583,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17236,"Biefvillers-lès-Bapaume",62450,6,105,2011,2024,270.08421,14.2149584210526,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17237,"Biefvillers-lès-Bapaume",62450,6,92,2016,2024,270.08421,14.2149584210526,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17238,"Biefvillers-lès-Bapaume",62450,6,94,2022,2024,270.08421,14.2149584210526,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17239,Bihucourt,62121,6,364,2011,2024,277.75272,16.3383952941176,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17240,Bihucourt,62121,6,357,2016,2024,277.75272,16.3383952941176,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17241,Bihucourt,62121,6,310,2022,2024,277.75272,16.3383952941176,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17242,Billy-Berclau,62138,1,4433,2011,2024,9543.76,9543.76,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17243,Billy-Berclau,62138,1,4562,2016,2024,9543.76,9543.76,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17244,Billy-Berclau,62138,1,5076,2022,2024,9543.76,9543.76,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17245,Billy-Montigny,62420,1,8224,2011,2024,22946.70497,9.19707614028056,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17246,Billy-Montigny,62420,1,8166,2016,2024,22946.70497,9.19707614028056,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17247,Billy-Montigny,62420,1,8027,2022,2024,22946.70497,9.19707614028056,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17248,Blendecques,62575,1,5196,2011,2024,311119.09,311119.09,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17249,Blendecques,62575,1,5022,2016,2024,311119.09,311119.09,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17250,Blendecques,62575,1,4891,2022,2024,311119.09,311119.09,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17251,Boiry-Notre-Dame,62156,6,460,2011,2024,1177.15476,13.3767586363636,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17252,Boiry-Notre-Dame,62156,6,458,2016,2024,1177.15476,13.3767586363636,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17253,Boiry-Notre-Dame,62156,6,443,2022,2024,1177.15476,13.3767586363636,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17254,Bois-Bernard,62320,1,830,2011,2024,4915.89,4915.89,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17255,Bois-Bernard,62320,1,827,2016,2024,4915.89,4915.89,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17256,Bois-Bernard,62320,1,833,2022,2024,4915.89,4915.89,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17257,Boulogne-sur-Mer,62200,2,42680,2011,2024,93076.20343,7.91666270562218,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17258,Boulogne-sur-Mer,62200,2,41669,2016,2024,93076.20343,7.91666270562218,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17259,Boulogne-sur-Mer,62200,2,41039,2022,2024,93076.20343,7.91666270562218,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17260,Bourecq,62190,1,582,2011,2024,948.06686,10.5340762222222,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17261,Bourecq,62190,1,616,2016,2024,948.06686,10.5340762222222,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17262,Bourecq,62190,1,575,2022,2024,948.06686,10.5340762222222,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17263,Bourlon,62860,5,1219,2011,2024,3209.86896,13.4868443697479,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17264,Bourlon,62860,5,1175,2016,2024,3209.86896,13.4868443697479,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17265,Bourlon,62860,5,1148,2022,2024,3209.86896,13.4868443697479,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17266,Bouvigny-Boyeffles,62172,3,2453,2011,2024,7076.24876,13.0078102205882,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17267,Bouvigny-Boyeffles,62172,3,2428,2016,2024,7076.24876,13.0078102205882,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17268,Bouvigny-Boyeffles,62172,3,2385,2022,2024,7076.24876,13.0078102205882,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17269,"Brebières",62117,1,4893,2011,2024,14481.51783,9.72566677635997,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17270,"Brebières",62117,1,4908,2016,2024,14481.51783,9.72566677635997,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17271,"Brebières",62117,1,5210,2022,2024,14481.51783,9.72566677635997,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
17272,"Brêmes",62610,2,1302,2011,2024,826.54397,9.83980916666667,Gaz,"2026-03-16 16:09:56","2026-03-16 16:09:56"
